#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A2A7DF
#Date Time: 2022-04-09 22:30:52.302
#Sample rate: 800Hz
#Samples: 10301
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-163.405,3.311560985064772,-0.001319543970979598
-163.40375,3.311560985064772,-0.001319543970979598
-163.4025,3.311560985064772,-0.001319543970979598
-163.40125,3.311560985064772,-0.001319543970979598
-163.4,3.311560985064772,-0.001319543970979598
-163.39875,3.311560985064772,-0.001319543970979598
-163.3975,3.311560985064772,-0.001319543970979598
-163.39625,3.311560985064772,-0.001319543970979598
-163.395,3.311560985064772,-0.001319543970979598
-163.39375,3.311560985064772,-0.001319543970979598
-163.3925,3.311560985064772,-0.001319543970979598
-163.39125,3.311560985064772,-0.001319543970979598
-163.39,3.311560985058694,-0.001319543970998928
-163.38875,2.8938997330139,-0.002647872599346285
-163.3875,-0.007938009160457624,-0.001319543970979598
-163.38625,-0.007938009160457624,-0.001319543970979598
-163.385,-0.007938009160457624,-0.001319543970979598
-163.38375,-0.007938009160457624,-0.001319543970979598
-163.3825,-0.007938009160457624,-0.001651626128076102
-163.38125,-0.007938009160457624,-0.001651626128076102
-163.38,-0.007938009160457624,-0.001319543970979598
-163.37875,-0.007938009160457624,-0.001651626128076102
-163.3775,-0.007938009160457624,-0.001319543970979598
-163.37625,-0.007938009160457624,-0.001319543970979598
-163.375,-0.007938009160457624,-0.001319543970979598
-163.37375,-0.007938009160457624,-0.001319543970979598
-163.3725,-0.007938009160457624,-0.001319543970979598
-163.37125,-0.007938009160457624,-0.001319543970979598
-163.37,-0.007938009160457624,-0.001319543970979598
-163.36875,-0.007938009160457624,-0.001319543970979598
-163.3675,-0.007938009160457624,-0.001319543970979598
-163.36625,-0.007938009160457624,-0.001319543970979598
-163.365,-0.007938009160457624,-0.001651626128076102
-163.36375,-0.007938009160457624,-0.00131954397098443
-163.3625,-0.007938009160457624,-0.001319543970979598
-163.36125,-0.007938009160457624,-0.001319543970979598
-163.36,-0.007938009160457624,-0.001319543970979598
-163.35875,-0.007938009160457624,-0.001319543970979598
-163.3575,-0.007938009160457624,-0.001319543970979598
-163.35625,-0.007938009160457624,-0.001319543970979598
-163.355,-0.007938009160457624,-0.001319543970979598
-163.35375,-0.007938009160457624,-0.001319543970979598
-163.3525,-0.007938009160457624,-0.001319543970979598
-163.35125,-0.007938009160457624,-0.001319543970979598
-163.35,-0.007938009160457624,-0.001319543970979598
-163.34875,-0.007938009160457624,-0.001651626128076102
-163.3475,-0.007938009160457624,-0.001651626128076102
-163.34625,-0.007938009160457624,-0.001319543970979598
-163.345,-0.007938009160457624,-0.001651626128076102
-163.34375,-0.01156984613444584,-0.001651626128076102
-163.3425,-0.01156984613444584,-0.001319543970979598
-163.34125,-0.01156984613444584,-0.001651626128076102
-163.34,-0.007938009160457624,-0.001319543970979598
-163.33875,-0.007938009160457624,-0.001319543970979598
-163.3375,-0.007938009160457624,-0.001319543970979598
-163.33625,-0.007938009160457624,-0.001319543970979598
-163.335,-0.007938009160457624,-0.001319543970979598
-163.33375,-0.007938009160457624,-0.001651626128076102
-163.3325,-0.01156984613439299,-0.00131954397098443
-163.33125,-0.007938009160510474,-0.001319543970979598
-163.33,-0.007938009160457624,-0.00165162612807127
-163.32875,-0.007938009160457624,-0.001651626128076102
-163.3275,-0.007938009160457624,-0.00165162612807127
-163.32625,-0.007938009160457624,-0.001319543970979598
-163.325,-0.007938009160457624,-0.001319543970979598
-163.32375,-0.007938009160457624,-0.001319543970979598
-163.3225,-0.007938009160457624,-0.001319543970979598
-163.32125,-0.007938009160457624,-0.001319543970979598
-163.32,-0.007938009160457624,-0.001319543970979598
-163.31875,-0.007938009160457624,-0.001319543970979598
-163.3175,-0.007938009160457624,-0.001319543970979598
-163.31625,-0.007938009160457624,-0.001651626128076102
-163.315,-0.007938009160457624,-0.001319543970979598
-163.31375,-0.007938009160457624,-0.001651626128076102
-163.3125,-0.007938009160457624,-0.001319543970979598
-163.31125,-0.007938009160457624,-0.001319543970979598
-163.31,-0.007938009160457624,-0.001651626128076102
-163.30875,-0.007938009160457624,-0.001319543970979598
-163.3075,-0.007938009160457624,-0.001319543970979598
-163.30625,-0.007938009160457624,-0.001319543970979598
-163.305,-0.007938009160457624,-0.001319543970979598
-163.30375,-0.007938009160457624,-0.001319543970979598
-163.3025,-0.007938009160457624,-0.001319543970979598
-163.30125,-0.007938009160457624,-0.001319543970979598
-163.3,-0.007938009160457624,-0.001319543970979598
-163.29875,-0.007938009160457624,-0.001319543970979598
-163.2975,-0.007938009160457624,-0.001319543970979598
-163.29625,-0.007938009160457624,-0.001319543970979598
-163.295,-0.007938009160457624,-0.001319543970979598
-163.29375,-0.007938009160457624,-0.001319543970979598
-163.2925,-0.007938009160457624,-0.001319543970979598
-163.29125,-0.007938009160457624,-0.001319543970979598
-163.29,-0.007938009160457624,-0.001319543970979598
-163.28875,-0.007938009160457624,-0.001319543970979598
-163.2875,-0.007938009160457624,-0.001319543970979598
-163.28625,-0.007938009160457624,-0.001319543970979598
-163.285,-0.007938009160457624,-0.001319543970979598
-163.28375,-0.007938009160457624,-0.001319543970979598
-163.2825,-0.007938009160457624,-0.001319543970979598
-163.28125,-0.007938009160457624,-0.001319543970979598
-163.28,-0.007938009160457624,-0.001319543970979598
-163.27875,-0.007938009160457624,-0.001319543970979598
-163.2775,-0.007938009160457624,-0.001319543970979598
-163.27625,-0.007938009160457624,-0.001319543970979598
-163.275,-0.007938009160457624,-0.001319543970979598
-163.27375,-0.007938009160457624,-0.001319543970979598
-163.2725,-0.007938009160457624,-0.001319543970979598
-163.27125,-0.007938009160457624,-0.001319543970979598
-163.27,-0.007938009160457624,-0.001319543970979598
-163.26875,-0.007938009160457624,-0.001319543970979598
-163.2675,-0.007938009160457624,-0.001319543970979598
-163.26625,-0.007938009160457624,-0.001319543970979598
-163.265,-0.007938009160457624,-0.001319543970979598
-163.26375,-0.007938009160457624,-0.001319543970979598
-163.2625,-0.007938009160457624,-0.001319543970979598
-163.26125,-0.007938009160457624,-0.001319543970979598
-163.26,-0.007938009160457624,-0.001319543970979598
-163.25875,-0.007938009160457624,-0.001319543970979598
-163.2575,-0.007938009160457624,-0.001319543970979598
-163.25625,-0.007938009160457624,-0.001319543970979598
-163.255,-0.007938009160457624,-0.001319543970979598
-163.25375,-0.007938009160457624,-0.001319543970979598
-163.2525,-0.007938009160457624,-0.001319543970979598
-163.25125,-0.007938009160457624,-0.001319543970979598
-163.25,-0.007938009160457624,-0.001319543970979598
-163.24875,-0.007938009160457624,-0.001319543970979598
-163.2475,-0.007938009160457624,-0.001651626128076102
-163.24625,-0.007938009160457624,-0.001651626128076102
-163.245,-0.007938009160457624,-0.001651626128076102
-163.24375,-0.007938009160457624,-0.001651626128076102
-163.2425,-0.007938009160457624,-0.001651626128076102
-163.24125,-0.007938009160457624,-0.001319543970979598
-163.24,-0.007938009160457624,-0.001319543970979598
-163.23875,-0.007938009160457624,-0.00165162612807127
-163.2375,-0.007938009160457624,-0.00131954397098443
-163.23625,-0.007938009160457624,-0.001319543970979598
-163.235,-0.007938009160457624,-0.001319543970979598
-163.23375,-0.007938009160457624,-0.001319543970979598
-163.2325,-0.007938009160457624,-0.001319543970979598
-163.23125,-0.007938009160457624,-0.001319543970979598
-163.23,-0.007938009160457624,-0.00131954397098443
-163.22875,-0.007938009160457624,-0.001651626128076102
-163.2275,-0.007938009160457624,-0.001651626128076102
-163.22625,-0.007938009160457624,-0.001319543970979598
-163.225,-0.007938009160457624,-0.001319543970979598
-163.22375,-0.007938009160457624,-0.001319543970979598
